legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,495.0,491.0,486.0,482.0,477.0,471.0,461.0,448.0,431.0,392.0,352.0,313.0,277.0,243.0,212.0,186.0
max_sprt | min_stop=50 | alpha=0.03953564453125,58.0,74.0,118.0,149.0,185.0,209.0,220.0,218.0,207.0,163.0,118.0,86.0,67.0,55.0,50.0,50.0
bravo    | p=0.7 | min_stop=50 | alpha=0.17660546875,51.0,51.0,53.0,53.0,53.0,53.0,53.0,56.0,59.0,61.0,61.0,56.0,51.0,50.0,50.0,50.0
bravo    | p=0.55 | min_stop=50 | alpha=0.080998046875,153.0,216.0,258.0,273.0,280.0,280.0,273.0,258.0,237.0,191.0,151.0,122.0,103.0,88.0,77.0,69.0
clip     | min_stop=50 | alpha=0.042950195312499995,58.0,77.0,120.0,154.0,187.0,209.0,220.0,218.0,205.0,160.0,118.0,86.0,67.0,55.0,50.0,50.0
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,53.0,484.0,481.0,477.0,471.0,464.0,454.0,442.0,210.0,63.0,51.0,50.0,50.0,50.0,50.0,50.0
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=1,51.0,51.0,51.0,51.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.16309430664062502,56.0,61.0,80.0,99.0,124.0,154.0,174.0,183.0,181.0,147.0,108.0,78.0,58.0,51.0,50.0,50.0
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.005737304697385255,58.0,77.0,120.0,154.0,187.0,209.0,220.0,218.0,205.0,160.0,118.0,86.0,67.0,55.0,50.0,50.0
