legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,500.0,500.0,487.0,477.0,468.0,455.0,438.0,419.0,399.0,357.0,314.0,277.0,241.0,210.0,184.0,159.0
max_sprt | min_stop=50 | alpha=0.03953564453125,500.0,500.0,500.0,500.0,500.0,463.0,281.0,192.0,140.0,90.0,65.0,53.0,50.0,50.0,50.0,50.0
bravo    | p=0.7 | min_stop=50 | alpha=0.17660546875,500.0,500.0,500.0,500.0,500.0,500.0,500.0,338.0,96.0,56.0,51.0,50.0,50.0,50.0,50.0,50.0
bravo    | p=0.55 | min_stop=50 | alpha=0.080998046875,500.0,500.0,500.0,500.0,500.0,391.0,280.0,218.0,183.0,136.0,109.0,92.0,80.0,71.0,63.0,56.0
clip     | min_stop=50 | alpha=0.042950195312499995,500.0,500.0,500.0,500.0,500.0,456.0,279.0,191.0,140.0,90.0,65.0,53.0,50.0,50.0,50.0,50.0
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,500.0,500.0,480.0,467.0,451.0,86.0,58.0,53.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=1,104.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.16309430664062502,500.0,500.0,500.0,500.0,500.0,500.0,294.0,183.0,127.0,78.0,58.0,51.0,50.0,50.0,50.0,50.0
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.005737304697385255,500.0,500.0,500.0,500.0,500.0,456.0,279.0,191.0,140.0,90.0,65.0,53.0,50.0,50.0,50.0,50.0
