,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,10,0.007830244948022771,0.011115667452635578,0.01821901234484689,0.021313868594228926,0.03339171257801846,0.05074486994016174,0.13562498041550464
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,11,0.007830244948022771,0.011115667452635578,0.01821901234484689,0.021313868594228926,0.03339171257801846,0.05074486994016174,0.13562498041550464
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,12,0.007830244948022771,0.011115667452635578,0.01821901234484689,0.021313868594228926,0.03339171257801846,0.05074486994016174,0.13562498041550464
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,13,0.007830244948022771,0.011115667452635578,0.01821901234484689,0.021313868594228926,0.03339171257801846,0.05074486994016174,0.13562498041550464
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,14,0.007830244948022771,0.011115667452635578,0.01821901234484689,0.021313868594228926,0.03339171257801846,0.05074486994016174,0.13562498041550464
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,15,0.007830244948022771,0.011115667452635578,0.01821901234484689,0.021313868594228926,0.03339171257801846,0.05074486994016174,0.13562498041550464
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,16,0.007830244948022771,0.011115667452635578,0.01821901234484689,0.021313868594228926,0.03339171257801846,0.05074486994016174,0.13562498041550464
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,17,0.007830244948022771,0.011115667452635578,0.01821901234484689,0.021313868594228926,0.03339171257801846,0.05074486994016174,0.13562498041550464
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,18,0.007830244948022771,0.011115667452635578,0.01821901234484689,0.021313868594228926,0.03339171257801846,0.05074486994016174,0.13562498041550464
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,19,0.007830244948022771,0.011115667452635578,0.01821901234484689,0.021313868594228926,0.03339171257801846,0.05074486994016174,0.13562498041550464
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,20,0.017067794562978605,0.02630311123961015,0.04805868591237879,0.05802848631509021,0.0984014976127372,0.1577519690009508,0.42254993518939965
bayesian | a=1 | b=1 | multiprocessing=0 | critical_value=0.010746093750000001,21,0.017067794562978605,0.02630311123961015,0.04805868591237879,0.05802848631509021,0.0984014976127372,0.1577519690009508,0.42254993518939965
