legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.05,500.0,500.0,72.0,47.0,34.0,27.0,22.0,17.0,17.0,12.0,10.0,10.0,7.0,7.0,7.0,7.0
max_sprt | alpha=0.05,500.0,500.0,500.0,500.0,500.0,500.0,229.0,137.0,94.0,54.0,37.0,27.0,21.0,16.0,13.0,9.0
bravo    | p=0.7 | alpha=0.05,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,80.0,50.0,37.0,30.0,25.0,22.0,19.0
bravo    | p=0.55 | alpha=0.05,500.0,500.0,500.0,500.0,500.0,500.0,500.0,341.0,259.0,181.0,141.0,116.0,99.0,87.0,78.0,70.0
clip     | alpha=0.05,500.0,500.0,500.0,500.0,500.0,500.0,308.0,175.0,122.0,71.0,47.0,35.0,27.0,22.0,19.0,16.0
bravo_without_replacement | p=0.7 | alpha=0.05,500.0,500.0,500.0,489.0,478.0,468.0,458.0,447.0,183.0,64.0,44.0,34.0,29.0,24.0,22.0,19.0
bravo_without_replacement | p=0.55 | alpha=0.05,500.0,500.0,500.0,488.0,343.0,262.0,212.0,185.0,159.0,127.0,107.0,94.0,84.0,74.0,68.0,62.0
truncated_bayesian | a=1 | b=1 | critical_value=0.05,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,321.0,135.0,78.0,50.0,37.0,29.0,23.0,17.0
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,500.0,500.0,88.0,50.0,34.0,27.0,22.0,17.0,17.0,12.0,10.0,10.0,7.0,7.0,7.0,7.0
