legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.05,883.3069344377243,789.0387154710326,585.2957877495485,266.4143318247204,208.7817190217619,164.40648627968227,131.15830618848113,106.26423000746469,87.43896279695231,61.75975853791074,45.77677216601934,35.29764161646946,28.106363270226804,22.9729663314249,19.183953777254892,16.306978309135342
max_sprt | alpha=0.05,971.4529101918083,951.2555691039122,925.1251715039514,903.2907068109662,869.5333628041827,812.7425061392216,706.9711249955378,487.3476823193444,246.37293844841338,157.12010213539014,108.11664971650104,78.64000336417513,59.64231421641125,46.72699738539918,37.56464945146367,30.835440004113522
bravo    | p=0.7 | alpha=0.05,992.7899171479277,981.9949697557789,967.0138702416907,955.3995419319904,939.7351695578633,918.6234129685922,890.1971189617958,851.9755049707165,800.6948106770958,641.0273196102328,366.84573539227915,126.8543411299583,81.40615096023095,58.620436198643496,45.36451657846688,36.820520621470145
bravo    | p=0.55 | alpha=0.05,999.9978206786535,999.9122481499927,999.0129315538617,996.7309512899714,989.2743026730752,965.208874176892,888.9008347804297,654.0988229379923,341.0541489625922,244.0881719611025,188.14110441407956,152.33924875761576,127.67786844351978,109.74377254031329,96.15360126409121,85.51934635969003
clip     | alpha=0.05,987.5955853132507,973.3503466581179,952.1587014922457,933.1680637253363,902.5944714335243,849.4909569649707,748.2770965211537,533.6731158825506,263.6632282788804,168.86488338923215,116.79730423574202,85.46349199509271,65.24289165242662,51.46641076498018,41.66930432057851,34.45660126676756
bravo_without_replacement | p=0.7 | alpha=0.05,991.4133276574092,978.0709025029283,959.4451188931006,465.30797118094904,447.6262456928589,427.77998052695716,405.06132185795707,378.64908697332453,347.6793599701478,269.92774656079587,179.13973117060416,108.40355539673493,72.1088611511363,53.360702357999706,42.113960835552994,34.68760128782853
bravo_without_replacement | p=0.55 | alpha=0.05,999.9175799479228,996.8355192439543,965.8771513254312,459.48779255018763,407.58149396425637,341.4610612042849,286.0822885001719,244.870152479932,213.42899222919084,169.02515056098758,139.432140573509,118.48881311862866,103.0254373433271,91.17616151177052,81.75596741842199,74.03060057759538
truncated_bayesian | a=1 | b=1 | critical_value=0.05,992.47000473391,985.0145748301384,975.3504835647044,967.6385926410776,956.4178953796824,939.040344465622,909.7336383452788,854.4263285162189,734.4774324050267,261.4371336888813,172.10832895982898,120.64502508704857,88.72035715058884,67.72935717421582,53.26771274523336,42.92267835779047
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,887.7527923037903,811.5881446006143,718.3276565783958,644.8298517489428,537.9946002441594,373.2039814554685,176.3009044421016,134.08904734470272,105.19504345032036,69.6418776778618,49.6062163294028,37.2723417026186,29.158246008763054,23.539616383870534,19.487323922044467,16.465907918331215
