legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.05,43.0,112.0,454.0,484.0,436.0,373.0,313.0,259.0,217.0,154.0,112.0,84.0,65.0,54.0,43.0,36.0
max_sprt | alpha=0.05,21.0,42.0,78.0,112.0,168.0,249.0,350.0,448.0,459.0,320.0,227.0,168.0,128.0,99.0,80.0,64.0
bravo    | p=0.7 | alpha=0.05,40.0,52.0,62.0,67.0,72.0,82.0,93.0,108.0,128.0,186.0,314.0,322.0,186.0,125.0,90.0,70.0
bravo    | p=0.55 | alpha=0.05,154.0,198.0,242.0,272.0,310.0,354.0,407.0,468.0,472.0,354.0,272.0,217.0,179.0,152.0,131.0,114.0
clip     | alpha=0.05,35.0,57.0,99.0,135.0,186.0,258.0,351.0,447.0,466.0,329.0,234.0,173.0,133.0,104.0,83.0,69.0
bravo_without_replacement | p=0.7 | alpha=0.05,44.0,54.0,64.0,495.0,487.0,478.0,470.0,462.0,454.0,439.0,423.0,265.0,160.0,111.0,83.0,66.0
bravo_without_replacement | p=0.55 | alpha=0.05,200.0,270.0,349.0,495.0,486.0,472.0,410.0,357.0,309.0,244.0,200.0,165.0,141.0,123.0,107.0,98.0
truncated_bayesian | a=1 | b=1 | critical_value=0.05,23.0,37.0,53.0,71.0,97.0,142.0,209.0,298.0,398.0,446.0,323.0,236.0,177.0,135.0,107.0,85.0
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,34.0,64.0,118.0,174.0,261.0,383.0,445.0,351.0,276.0,178.0,125.0,92.0,70.0,55.0,43.0,36.0
