legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.006713867188486572,120.0,255.0,385.0,425.0,440.0,445.0,445.0,440.0,425.0,370.0,280.0,205.0,150.0,120.0,95.0,80.0
max_sprt | min_stop=50 | alpha=0.0527060546875,115.0,235.0,365.0,405.0,430.0,435.0,440.0,435.0,425.0,370.0,280.0,205.0,150.0,115.0,95.0,75.0
bravo    | p=0.7 | min_stop=50 | alpha=0.21533832645416257,60.0,65.0,75.0,85.0,95.0,105.0,125.0,145.0,175.0,240.0,270.0,245.0,175.0,115.0,80.0,60.0
bravo    | p=0.55 | min_stop=50 | alpha=0.09660742187499999,250.0,375.0,425.0,440.0,450.0,450.0,445.0,440.0,420.0,355.0,265.0,205.0,165.0,135.0,115.0,100.0
clip     | min_stop=50 | alpha=0.09465625,115.0,240.0,365.0,405.0,430.0,440.0,440.0,435.0,425.0,365.0,280.0,205.0,150.0,115.0,95.0,75.0
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.2110024948120117,60.0,65.0,75.0,85.0,95.0,105.0,125.0,145.0,175.0,240.0,275.0,245.0,175.0,115.0,80.0,60.0
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.08294921875,270.0,395.0,440.0,445.0,450.0,450.0,445.0,440.0,420.0,355.0,270.0,210.0,170.0,135.0,120.0,105.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.187508125,90.0,145.0,265.0,340.0,390.0,415.0,430.0,430.0,430.0,380.0,295.0,205.0,150.0,110.0,90.0,70.0
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.00781250000984375,115.0,235.0,360.0,405.0,425.0,435.0,440.0,435.0,420.0,365.0,280.0,205.0,150.0,115.0,95.0,75.0
