legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.0029907226572440182,0.005590178889193588,0.01640928402413281,0.049455557465971085,0.10302427623535046,0.2167456650071695,0.4068038410922212,0.6376635304169623,0.8327708607328922,0.94459690276179,0.9980524038263724,0.9999873058514122,0.9999999868768172,0.999999999998142,0.9999999999999988,0.9999999999999992,0.9999999999999994
max_sprt | alpha=0.017584960937499998,0.01189178295961305,0.023460486210596244,0.0497146568935957,0.08947668461780156,0.17775218799522324,0.33979073822061445,0.5614858877693449,0.7752503536303397,0.9160247770223676,0.9961339026746868,0.999966241196424,0.9999999525965269,0.999999999990784,0.9999999999999996,1.0,1.0000000000000004
bravo    | p=0.7 | alpha=0.058559570312499996,0.011561848879571724,0.02778791498095371,0.04967468507890357,0.06637203773195602,0.08865929036845306,0.1184178823280524,0.15817300564999676,0.2113144307937406,0.28232782261232203,0.4980458899767838,0.7866600641820365,0.9657850754469668,0.9986736165253998,0.9999909903761964,0.9999999916449716,0.9999999999991662
bravo    | p=0.55 | alpha=0.065388671875,0.00020686254870901641,0.005833279907256999,0.0490565825379735,0.12530320102857487,0.2730770720566367,0.4891499739043481,0.7163602213142402,0.8826513126416974,0.9654431550410724,0.999052588874742,0.9999952255086592,0.9999999962063184,0.9999999999995904,1.0,1.0,1.0
clip     | alpha=0.04833497238159179,0.005734448688880723,0.016851048915416868,0.048554991610603546,0.09786902564120964,0.20275720022793986,0.3826886679121063,0.6103637350790471,0.8124957484716545,0.9347915526251334,0.997441709705446,0.9999812109466484,0.9999999779971759,0.9999999999964586,0.9999999999999986,0.9999999999999998,1.0000000000000004
bravo_without_replacement | p=0.7 | alpha=0.058559570312499996,0.01157122238141744,0.0278457872748351,0.049839615668517814,0.06663860942927488,0.08907895419106296,0.1190625883557426,0.15914078841447016,0.2127337624786755,0.2843521557425802,0.5015176239918688,0.7899302722674544,0.966738986512481,0.9987303068903622,0.9999915178711688,0.9999999922686876,0.9999999999992412
bravo_without_replacement | p=0.55 | alpha=0.058559570312499996,0.00017209280150512734,0.005548328022580061,0.0498525165096841,0.1292331895187749,0.2823363437150693,0.50278336306282,0.7294240963279953,0.8908291880105953,0.9687699709495315,0.9991987214036728,0.99999624977572,0.9999999972480148,0.9999999999997268,1.0,1.0,1.0000000000000004
truncated_bayesian | a=1 | b=1 | critical_value=0.06286604562759401,0.014585666735248824,0.02760065723742966,0.04891145154583256,0.07452691505600563,0.13004274317100128,0.24333958986527604,0.4293546168295688,0.6531647925319372,0.8409528411240913,0.9881858548332088,0.9998238629182242,0.9999995618138656,0.9999999998444471,0.999999999999994,1.0,1.0000000000000004
bayesian_with_replacement | a=1 | b=1 | critical_value=1e-11,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999998,1.0,1.0000000000000002,1.0,0.9999999999999998,0.9999999999999998,1.0,1.0
