,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.05,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.05,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.05,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1 | b=1 | critical_value=0.05,4,0.06242499250300329,0.04094610639174871,0.05301514580380514,0.06242499250300329,0.06757400229295414,0.07303515941036798,0.07882083149096672,0.08494362645871209,0.09141639252580623,0.09825221819269131,0.1130666037688041,0.1294962969553916,0.14765465613263787,0.16765888429256964,0.18963002903905635,0.21369298258781033,0.23997648176638658
bayesian | a=1 | b=1 | critical_value=0.05,5,0.06242499250300329,0.04094610639174871,0.05301514580380514,0.06242499250300329,0.06757400229295414,0.07303515941036798,0.07882083149096672,0.08494362645871209,0.09141639252580623,0.09825221819269131,0.1130666037688041,0.1294962969553916,0.14765465613263787,0.16765888429256964,0.18963002903905635,0.21369298258781033,0.23997648176638658
bayesian | a=1 | b=1 | critical_value=0.05,6,0.06242499250300329,0.04094610639174871,0.05301514580380514,0.06242499250300329,0.06757400229295414,0.07303515941036798,0.07882083149096672,0.08494362645871209,0.09141639252580623,0.09825221819269131,0.1130666037688041,0.1294962969553916,0.14765465613263787,0.16765888429256964,0.18963002903905635,0.21369298258781033,0.23997648176638658
bayesian | a=1 | b=1 | critical_value=0.05,7,0.09361871250452686,0.05916931860625958,0.07840260103924074,0.09361871250452686,0.10200466989215785,0.1109351240338142,0.12042893503411592,0.13050437205406198,0.14117898641639792,0.15246947688199525,0.1769597535928707,0.20408610887734716,0.23393579797300668,0.2665666157570694,0.3020004960868482,0.34021649347448735,0.3811431211825293
bayesian | a=1 | b=1 | critical_value=0.05,8,0.09361871250452686,0.05916931860625958,0.07840260103924074,0.09361871250452686,0.10200466989215785,0.1109351240338142,0.12042893503411592,0.13050437205406198,0.14117898641639792,0.15246947688199525,0.1769597535928707,0.20408610887734716,0.23393579797300668,0.2665666157570694,0.3020004960868482,0.34021649347448735,0.3811431211825293
bayesian | a=1 | b=1 | critical_value=0.05,9,0.09361871250452686,0.05916931860625958,0.07840260103924074,0.09361871250452686,0.10200466989215785,0.1109351240338142,0.12042893503411592,0.13050437205406198,0.14117898641639792,0.15246947688199525,0.1769597535928707,0.20408610887734716,0.23393579797300668,0.2665666157570694,0.3020004960868482,0.34021649347448735,0.3811431211825293
bayesian | a=1 | b=1 | critical_value=0.05,10,0.11115109571180598,0.06829027962997616,0.09207614515001614,0.11115109571180598,0.12173736915583219,0.13305742733296247,0.14513527160338222,0.15799296687541065,0.17165030032942435,0.18612442483025937,0.21757625379155937,0.25241864900964744,0.2906549695677114,0.3322089529839747,0.3769122027682995,0.4244925483309569,0.4745640103277061
bayesian | a=1 | b=1 | critical_value=0.05,11,0.11115109571180598,0.06829027962997616,0.09207614515001614,0.11115109571180598,0.12173736915583219,0.13305742733296247,0.14513527160338222,0.15799296687541065,0.17165030032942435,0.18612442483025937,0.21757625379155937,0.25241864900964744,0.2906549695677114,0.3322089529839747,0.3769122027682995,0.4244925483309569,0.4745640103277061
bayesian | a=1 | b=1 | critical_value=0.05,12,0.13258382823224218,0.07932570438835797,0.10876311708566119,0.13258382823224218,0.14585138679424461,0.16006034148443726,0.17523311490276267,0.19138737398079153,0.20853540804754594,0.22668350925426997,0.26597146491472184,0.309159103581683,0.3560224416393437,0.4061920868067402,0.4591446701537618,0.5142009116337142,0.5705319480628965
bayesian | a=1 | b=1 | critical_value=0.05,13,0.13258382823224218,0.07932570438835797,0.10876311708566119,0.13258382823224218,0.14585138679424461,0.16006034148443726,0.17523311490276267,0.19138737398079153,0.20853540804754594,0.22668350925426997,0.26597146491472184,0.309159103581683,0.3560224416393437,0.4061920868067402,0.4591446701537618,0.5142009116337142,0.5705319480628965
bayesian | a=1 | b=1 | critical_value=0.05,14,0.13258382823224218,0.07932570438835797,0.10876311708566119,0.13258382823224218,0.14585138679424461,0.16006034148443726,0.17523311490276267,0.19138737398079153,0.20853540804754594,0.22668350925426997,0.26597146491472184,0.309159103581683,0.3560224416393437,0.4061920868067402,0.4591446701537618,0.5142009116337142,0.5705319480628965
bayesian | a=1 | b=1 | critical_value=0.05,15,0.1437456341296287,0.08444255683135743,0.11709018807608378,0.1437456341296287,0.15865720199193453,0.17466566400602795,0.19179409744470163,0.2100583067504096,0.22946588051138958,0.2500152716108331,0.29448243921323547,0.34323315558867157,0.3958470772067584,0.45169755559576585,0.5099505818364454,0.5695780669032872,0.629387649957796
bayesian | a=1 | b=1 | critical_value=0.05,16,0.1437456341296287,0.08444255683135743,0.11709018807608378,0.1437456341296287,0.15865720199193453,0.17466566400602795,0.19179409744470163,0.2100583067504096,0.22946588051138958,0.2500152716108331,0.29448243921323547,0.34323315558867157,0.3958470772067584,0.45169755559576585,0.5099505818364454,0.5695780669032872,0.629387649957796
bayesian | a=1 | b=1 | critical_value=0.05,17,0.15756377482374018,0.09071162780246406,0.1273812163590993,0.15756377482374018,0.17450511397413687,0.19271975731191232,0.21222554626511406,0.23302901404597487,0.2551240980392748,0.2784909488096504,0.32888545743888137,0.38374256397833545,0.4423257500159358,0.5036337484821733,0.5664247232640147,0.6292652062610896,0.6906039071615246
