,,0.5,0.5,0.52,0.55,0.57,0.59,0.62,0.7
bravo    | p=0.7 | alpha=0.05834967041015625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | alpha=0.05834967041015625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | alpha=0.05834967041015625,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | alpha=0.05834967041015625,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | alpha=0.05834967041015625,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | alpha=0.05834967041015625,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | alpha=0.05834967041015625,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | alpha=0.05834967041015625,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | alpha=0.05834967041015625,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | alpha=0.05834967041015625,9,0.001953125,0.001953125,0.0027799058836357133,0.004605366583984379,0.0063514619553840515,0.008662995818654935,0.013537086546263554,0.04035360699999998
bravo    | p=0.7 | alpha=0.05834967041015625,10,0.001953125,0.001953125,0.0027799058836357133,0.004605366583984379,0.0063514619553840515,0.008662995818654935,0.013537086546263554,0.04035360699999998
bravo    | p=0.7 | alpha=0.05834967041015625,11,0.00634765625,0.00634765625,0.009024686460634979,0.014863820649809581,0.02036215188276573,0.027523204015448593,0.04224112485896079,0.11662192422999992
bravo    | p=0.7 | alpha=0.05834967041015625,12,0.00634765625,0.00634765625,0.009024686460634979,0.014863820649809581,0.02036215188276573,0.027523204015448593,0.04224112485896079,0.11662192422999992
bravo    | p=0.7 | alpha=0.05834967041015625,13,0.00634765625,0.00634765625,0.009024686460634979,0.014863820649809581,0.02036215188276573,0.027523204015448593,0.04224112485896079,0.11662192422999992
bravo    | p=0.7 | alpha=0.05834967041015625,15,0.0096435546875,0.0096435546875,0.01388782182453431,0.023242413008072314,0.032106500628874005,0.04367369065977612,0.06739826256543466,0.1838905800268599
bravo    | p=0.7 | alpha=0.05834967041015625,14,0.0096435546875,0.0096435546875,0.01388782182453431,0.023242413008072314,0.032106500628874005,0.04367369065977612,0.06739826256543466,0.1838905800268599
bravo    | p=0.7 | alpha=0.05834967041015625,16,0.0146331787109375,0.0146331787109375,0.02123828882255602,0.035799828305018586,0.04953765877699367,0.06733155157086768,0.10328967140750862,0.2694338873152002
bravo    | p=0.7 | alpha=0.05834967041015625,17,0.0146331787109375,0.0146331787109375,0.02123828882255602,0.035799828305018586,0.04953765877699367,0.06733155157086768,0.10328967140750862,0.2694338873152002
