legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0038452148447423095,1000.0,1000.0,1000.0,1000.0,1000.0,539.0,330.0,226.0,167.0,103.0,73.0,56.0,51.0,50.0,50.0,50.0
max_sprt | min_stop=50 | alpha=0.0312431640625,1000.0,1000.0,1000.0,1000.0,1000.0,544.0,324.0,219.0,160.0,98.0,70.0,56.0,51.0,50.0,50.0,50.0
bravo    | p=0.7 | min_stop=50 | alpha=0.17660546875,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,338.0,96.0,56.0,51.0,50.0,50.0,50.0,50.0,50.0
bravo    | p=0.55 | min_stop=50 | alpha=0.05953515625,1000.0,1000.0,1000.0,1000.0,904.0,479.0,333.0,257.0,213.0,156.0,127.0,106.0,91.0,81.0,72.0,64.0
clip     | min_stop=50 | alpha=0.0634375,1000.0,1000.0,1000.0,1000.0,1000.0,537.0,321.0,219.0,160.0,98.0,70.0,56.0,51.0,50.0,50.0,50.0
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.17660546875,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,315.0,96.0,56.0,51.0,50.0,50.0,50.0,50.0,50.0
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.051730468749999994,1000.0,1000.0,1000.0,1000.0,886.0,489.0,344.0,269.0,220.0,166.0,132.0,111.0,94.0,84.0,73.0,67.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.148446015625,1000.0,1000.0,1000.0,1000.0,1000.0,619.0,319.0,198.0,136.0,81.0,59.0,51.0,50.0,50.0,50.0,50.0
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.00439453125991211,1000.0,1000.0,1000.0,1000.0,1000.0,539.0,321.0,219.0,160.0,98.0,70.0,56.0,51.0,50.0,50.0,50.0
