legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0047607421884904785,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,541.0,316.0,207.0,148.0,109.0,86.0,70.0,58.0
max_sprt | min_stop=50 | alpha=0.037096679687499995,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,551.0,316.0,205.0,145.0,107.0,84.0,67.0,55.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,401.0,142.0,86.0,64.0,53.0,50.0
bravo    | p=0.55 | min_stop=50 | alpha=0.0712421875,750.0,750.0,750.0,750.0,750.0,750.0,750.0,666.0,479.0,302.0,220.0,171.0,140.0,119.0,102.0,89.0
clip     | min_stop=50 | alpha=0.07514453125,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,548.0,316.0,205.0,145.0,109.0,86.0,67.0,58.0
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.17855664062499998,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,398.0,142.0,86.0,64.0,53.0,50.0
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.0644130859375,750.0,750.0,750.0,750.0,750.0,750.0,750.0,657.0,476.0,306.0,222.0,174.0,143.0,119.0,105.0,92.0
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.16211775390625,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,627.0,332.0,204.0,138.0,99.0,75.0,61.0,51.0
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.005310058603643799,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,546.0,314.0,205.0,145.0,109.0,84.0,67.0,58.0
