legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.05,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1659.0,1104.0,786.0,455.0,297.0,208.0,153.0,118.0,92.0,75.0
max_sprt | alpha=0.05,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1841.0,1301.0,741.0,478.0,331.0,242.0,186.0,146.0,117.0
bravo    | p=0.7 | alpha=0.05,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1908.0,631.0,332.0,211.0,148.0
bravo    | p=0.55 | alpha=0.05,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1440.0,769.0,501.0,362.0,280.0,226.0,188.0,158.0
clip     | alpha=0.05,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1520.0,868.0,558.0,389.0,285.0,217.0,170.0,137.0
bravo_without_replacement | p=0.7 | alpha=0.05,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1895.0,629.0,329.0,211.0,148.0
bravo_without_replacement | p=0.55 | alpha=0.05,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1398.0,755.0,494.0,360.0,278.0,223.0,185.0,158.0
truncated_bayesian | a=1 | b=1 | critical_value=0.05,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1968.0,1086.0,679.0,461.0,329.0,247.0,190.0,151.0
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1715.0,1130.0,799.0,460.0,297.0,208.0,153.0,118.0,92.0,75.0
