,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,50,0.016203513002352832,0.0021860260582961775,0.007705663984191742,0.016203513002352832,0.022857803355941574,0.03167502691116644,0.0431341754636409,0.0577434218363009,0.07601613508689367,0.09843961795332638,0.15732943075332792,0.23629648168549897,0.33431592750218264,0.4467303226036107,0.5655143615477063,0.6807123891929409,0.7827278241529753
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,51,0.024151043233738314,0.003539328944356342,0.011877967550968083,0.024151043233738314,0.033492827691913814,0.04562042667970041,0.06105606166594928,0.08031957694084146,0.10389417745090279,0.13218639412702002,0.20390804240328514,0.29561305521452874,0.4038977413933003,0.5217257283786844,0.6395125148376731,0.7472310695733093,0.8368586638233977
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,52,0.024151043233738314,0.003539328944356342,0.011877967550968083,0.024151043233738314,0.033492827691913814,0.04562042667970041,0.06105606166594928,0.08031957694084146,0.10389417745090279,0.13218639412702002,0.20390804240328514,0.29561305521452874,0.4038977413933003,0.5217257283786844,0.6395125148376731,0.7472310695733093,0.8368586638233977
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,53,0.029484778294653055,0.004438104721697734,0.014673212216820039,0.029484778294653055,0.04062773828011872,0.054965449571515015,0.0730422144929351,0.09537656229505742,0.12242030149024916,0.1545132337738436,0.2343744948339096,0.3338369306319498,0.44791191849089174,0.5681127467687136,0.6840845914954151,0.7860766257974023,0.8673586456937012
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,54,0.029484778294653055,0.004438104721697734,0.014673212216820039,0.029484778294653055,0.04062773828011872,0.054965449571515015,0.0730422144929351,0.09537656229505742,0.12242030149024916,0.1545132337738436,0.2343744948339096,0.3338369306319498,0.44791191849089174,0.5681127467687136,0.6840845914954151,0.7860766257974023,0.8673586456937012
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,55,0.029484778294653055,0.004438104721697734,0.014673212216820039,0.029484778294653055,0.04062773828011872,0.054965449571515015,0.0730422144929351,0.09537656229505742,0.12242030149024916,0.1545132337738436,0.2343744948339096,0.3338369306319498,0.44791191849089174,0.5681127467687136,0.6840845914954151,0.7860766257974023,0.8673586456937012
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,56,0.03188157439670031,0.0047975298892418035,0.015876605278346032,0.03188157439670031,0.04389737211092637,0.0593274025683393,0.07873408253031765,0.10264223540896558,0.13149383495907635,0.16559900769624122,0.2498674100710167,0.3536511849087215,0.47105882756883644,0.5927403961556856,0.7078530375332022,0.8067714598574056,0.8834993799984123
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,57,0.03188157439670031,0.0047975298892418035,0.015876605278346032,0.03188157439670031,0.04389737211092637,0.0593274025683393,0.07873408253031765,0.10264223540896558,0.13149383495907635,0.16559900769624122,0.2498674100710167,0.3536511849087215,0.47105882756883644,0.5927403961556856,0.7078530375332022,0.8067714598574056,0.8834993799984123
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,58,0.034771645442823185,0.005226403715054994,0.0173251280582908,0.034771645442823185,0.047838576439888876,0.06457924182818885,0.0855737166497247,0.11134879177151166,0.14232765117453638,0.17877682745574475,0.26807488466012663,0.37659231209345245,0.49736536869834813,0.6201089892993371,0.7335748978382055,0.8284839173426507,0.8998379720348353
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,59,0.034771645442823185,0.005226403715054994,0.0173251280582908,0.034771645442823185,0.047838576439888876,0.06457924182818885,0.0855737166497247,0.11134879177151166,0.14232765117453638,0.17877682745574475,0.26807488466012663,0.37659231209345245,0.49736536869834813,0.6201089892993371,0.7335748978382055,0.8284839173426507,0.8998379720348353
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,60,0.034771645442823185,0.005226403715054994,0.0173251280582908,0.034771645442823185,0.047838576439888876,0.06457924182818885,0.0855737166497247,0.11134879177151166,0.14232765117453638,0.17877682745574475,0.26807488466012663,0.37659231209345245,0.49736536869834813,0.6201089892993371,0.7335748978382055,0.8284839173426507,0.8998379720348353
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,61,0.03632474459996913,0.005431489140878041,0.018070870253090843,0.03632474459996913,0.049998494824129686,0.06751091859106402,0.08945806018702632,0.11637336487765203,0.1486735468220866,0.1866022186328037,0.2791485516896067,0.3908153699395414,0.5139117110762603,0.6374876883849201,0.7499799154462988,0.8423183567759642,0.9101789842168225
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,62,0.03632474459996913,0.005431489140878041,0.018070870253090843,0.03632474459996913,0.049998494824129686,0.06751091859106402,0.08945806018702632,0.11637336487765203,0.1486735468220866,0.1866022186328037,0.2791485516896067,0.3908153699395414,0.5139117110762603,0.6374876883849201,0.7499799154462988,0.8423183567759642,0.9101789842168225
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,63,0.03632474459996913,0.005431489140878041,0.018070870253090843,0.03632474459996913,0.049998494824129686,0.06751091859106402,0.08945806018702632,0.11637336487765203,0.1486735468220866,0.1866022186328037,0.2791485516896067,0.3908153699395414,0.5139117110762603,0.6374876883849201,0.7499799154462988,0.8423183567759642,0.9101789842168225
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,64,0.037326789834762474,0.005549224321917761,0.018531803722283566,0.037326789834762474,0.05141967237405605,0.06947576287658147,0.09210664718844078,0.11985487692239931,0.15313651902621517,0.19218167451043042,0.2872350891417919,0.40140316396563297,0.5264079185846439,0.6507378891338927,0.7625428926152803,0.8529024934281045,0.9180376888055934
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,65,0.037326789834762474,0.005549224321917761,0.018531803722283566,0.037326789834762474,0.05141967237405605,0.06947576287658147,0.09210664718844078,0.11985487692239931,0.15313651902621517,0.19218167451043042,0.2872350891417919,0.40140316396563297,0.5264079185846439,0.6507378891338927,0.7625428926152803,0.8529024934281045,0.9180376888055934
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,66,0.03870744429286071,0.005709741823957043,0.019165772744511513,0.03870744429286071,0.053377172040989095,0.07217900428083966,0.0957434579833226,0.124622133151802,0.1592257198033927,0.19976048402402974,0.2980945953896955,0.41541097852722786,0.5426361555517333,0.6675633181504885,0.7780773892550447,0.8655904307071635,0.9271266146146334
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,67,0.03870744429286071,0.005709741823957043,0.019165772744511513,0.03870744429286071,0.053377172040989095,0.07217900428083966,0.0957434579833226,0.124622133151802,0.1592257198033927,0.19976048402402974,0.2980945953896955,0.41541097852722786,0.5426361555517333,0.6675633181504885,0.7780773892550447,0.8655904307071635,0.9271266146146334
