legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=1e-12,500.0,500.0,500.0,500.0,497.0,487.0,478.0,469.0,457.0,425.0,388.0,349.0,309.0,275.0,243.0,214.0
max_sprt | alpha=0.019048339843749998,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,373.0,240.0,167.0,121.0,93.0,74.0,60.0
bravo    | p=0.7 | alpha=0.05832865464687347,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,195.0,112.0,74.0,57.0,47.0
bravo    | p=0.55 | alpha=0.080998046875,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,458.0,290.0,210.0,164.0,134.0,113.0,96.0,86.0
bravo    | p=0.52 | alpha=0.24294531249999998,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,445.0,312.0,239.0,194.0,161.0,139.0,120.0,108.0
clip     | alpha=0.026365234374999998,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,342.0,220.0,154.0,115.0,88.0,71.0,57.0
bravo_without_replacement | p=0.7 | alpha=1,500.0,500.0,457.0,28.0,18.0,13.0,11.0,8.0,8.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0
bravo_without_replacement | p=0.55 | alpha=1,32.0,13.0,9.0,9.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0
bravo_without_replacement | p=0.52 | alpha=1,25.0,13.0,9.0,9.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0
truncated_bayesian | a=1 | b=1 | critical_value=0.06286701419338586,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,437.0,266.0,178.0,127.0,94.0,72.0,57.0
bayesian_with_replacement | a=1 | b=1 | critical_value=0.0036621093849267586,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,342.0,220.0,154.0,115.0,88.0,71.0,57.0
