legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=1e-12,499.9171963489562,497.96538911919924,491.63670290347017,485.70169944469427,477.64123887605723,467.434890308601,455.12644492869913,440.80729793903265,424.6626033978563,388.26096165981653,349.28909255674654,310.8238875638292,274.8012141023936,242.1621573060768,213.20497712578015,187.85837526832887
max_sprt | alpha=0.019048339843749998,493.8664376107255,488.2397980757827,479.29367969195926,470.9134186481096,457.8538080865004,438.15413569625605,410.235042327701,373.8524487530228,330.79449794362597,239.80874318596557,165.859658233409,117.0901383878728,86.40278246320891,66.31119284015891,52.47108244293678,42.52785515428484
bravo    | p=0.7 | alpha=0.05834616088867187,494.4452116926306,486.8149536955197,476.7185651300798,469.145787717014,459.20225204549337,446.21388585509794,429.3840275076226,407.85020821409256,380.8358376844531,309.5219148063278,223.28832233580337,144.50759063715574,91.17065996458355,61.74071068504029,45.87094752226843,36.42301383638076
bravo    | p=0.55 | alpha=0.080998046875,499.84969431101683,497.63180522615,488.4533749800872,477.14341818711495,458.3905070225217,430.6109264019482,393.99320246574473,351.02816715066734,305.9111878986528,225.48362352783684,169.6795380774934,134.29359917524388,110.95953225690563,94.52847224051037,82.33678107200986,72.9318374741172
clip     | alpha=0.026365234374999998,496.6207487842833,491.1723081387735,481.03336957170893,471.1532712971347,455.7617074142525,432.9383388990409,401.4840297460087,361.85860303266134,316.6205255659383,225.77429674099884,155.69475145451798,110.67582077085964,82.49147508260326,63.985885864045926,51.185447012496205,41.95397532374607
bravo_without_replacement | p=0.7 | alpha=0.0449013671875,495.3042845076685,487.88751218919714,477.54244743151764,469.56643994547346,458.92263894736334,444.84525433831453,426.4723034389269,402.95670644803886,373.68429891773985,298.53678996350095,212.10280411412108,136.69081505773792,87.11084815985858,60.17456769697621,45.666297984009454,36.886249115256355
bravo_without_replacement | p=0.55 | alpha=1,114.88925700144077,76.14082150939949,52.003801122312325,41.337153438252,32.078239710433564,24.467894638299352,18.557770468603245,14.19922024026193,11.105655660442569,7.437045587834924,5.546993294217796,4.439868270904031,3.714820064678568,3.202115805928287,2.8195185711087323,2.522419786614209
truncated_bayesian | a=1 | b=1 | critical_value=0.0628145477294922,492.85308098026513,486.73381043957016,478.30735259260115,471.1149870253353,460.36032269931655,444.3165735198054,421.17005288408546,389.7749408917375,350.5587732525844,259.94620550963316,178.76860339283147,122.86466435705465,88.05871706635634,65.96848252422214,51.21123744062024,40.891715128244044
bayesian_with_replacement | a=1 | b=1 | critical_value=0.0036621093849267586,496.6186116530386,491.16043262875917,481.0030370268405,471.10752936976127,455.6958219847505,432.84874722912565,401.370515959477,361.72593360975486,316.4779366645628,225.64151468364827,155.58749003956288,110.58846683218765,82.421198869427,63.93423004066364,51.15222510515303,41.935735276270286
