legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,52.0,154.0,483.0,606.0,654.0,669.0,669.0,654.0,618.0,477.0,323.0,227.0,167.0,129.0,102.0,83.0
max_sprt | alpha=0.018560546875,27.0,86.0,366.0,549.0,631.0,661.0,665.0,657.0,629.0,504.0,345.0,240.0,178.0,135.0,105.0,86.0
bravo    | p=0.7 | alpha=0.058559570312499996,44.0,59.0,69.0,79.0,90.0,105.0,122.0,147.0,185.0,299.0,389.0,339.0,213.0,132.0,95.0,69.0
bravo    | p=0.55 | alpha=0.0712421875,281.0,470.0,607.0,641.0,656.0,658.0,647.0,618.0,567.0,411.0,289.0,220.0,176.0,146.0,123.0,106.0
bravo    | p=0.52 | alpha=0.20001953125,484.0,664.0,695.0,699.0,699.0,688.0,672.0,639.0,586.0,439.0,331.0,264.0,217.0,184.0,160.0,139.0
clip     | alpha=0.049779296875,52.0,143.0,441.0,577.0,639.0,660.0,662.0,649.0,618.0,480.0,325.0,227.0,167.0,129.0,102.0,81.0
bravo_without_replacement | p=0.7 | alpha=0.058559570312499996,44.0,59.0,72.0,79.0,89.0,105.0,125.0,150.0,188.0,301.0,386.0,336.0,210.0,132.0,92.0,69.0
bravo_without_replacement | p=0.55 | alpha=0.0644130859375,296.0,493.0,619.0,646.0,661.0,661.0,646.0,619.0,567.0,411.0,294.0,222.0,178.0,149.0,126.0,109.0
bravo_without_replacement | p=0.52 | alpha=0.18245898437499997,519.0,676.0,700.0,702.0,700.0,692.0,676.0,643.0,588.0,446.0,338.0,269.0,223.0,190.0,166.0,145.0
truncated_bayesian | a=1 | b=1 | critical_value=0.06286701419338586,26.0,50.0,160.0,361.0,552.0,632.0,658.0,660.0,647.0,552.0,387.0,263.0,187.0,139.0,108.0,84.0
bayesian_with_replacement | a=1 | b=1 | critical_value=0.0034179687599316414,52.0,140.0,439.0,577.0,639.0,660.0,662.0,649.0,618.0,480.0,325.0,227.0,167.0,129.0,102.0,81.0
