,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.0252103805551488,50,7.280756840235647e-05,2.817425532114435e-06,2.129142779272937e-05,7.280756840235647e-05,0.00013020468277529266,0.00022789950182384747,0.0003906297056879729,0.000656007735333346,0.0010798682281210447,0.001743122172744668,0.004288912145714834,0.00979582902574438,0.02080852799700827,0.041168480411093965,0.07593566865154884,0.13066959205109693,0.20987071498837861
bayesian | a=100 | b=100 | critical_value=0.0252103805551488,100,0.0011907653231243087,1.5811298087643834e-05,0.00024656156483895286,0.0011907653231243087,0.0024331610965556074,0.004743766309738816,0.008833558714378277,0.015726158641329376,0.026789672036441173,0.04370475827016326,0.10248479975523674,0.20403314742539905,0.3471534547026019,0.5088039152579656,0.6488628132749682,0.7291531843202681,0.7325158144846179
bayesian | a=100 | b=100 | critical_value=0.0252103805551488,150,0.003620040443016571,1.7132645296732205e-05,0.0005529075559711605,0.003620040443016571,0.008182164542354336,0.01706980410654158,0.03292575907111192,0.05881234311820777,0.0974220859764089,0.14986551503922402,0.28555753486926383,0.4113653682921398,0.45345293736359515,0.38752163638318327,0.2598916746316658,0.13768466703281423,0.057359347185384386
bayesian | a=100 | b=100 | critical_value=0.0252103805551488,200,0.004928127972276564,6.132358127205659e-06,0.0005124125670023059,0.004928127972276564,0.012583819582050028,0.02834338591045229,0.05645917731776522,0.09969506427602312,0.15638306214717154,0.21834418142585385,0.30245021054224525,0.2690561202229923,0.1560870641466462,0.0597792421161414,0.015136104109535038,0.002487271069410606,0.0002540555660304843
bayesian | a=100 | b=100 | critical_value=0.0252103805551488,250,0.008642061097286656,2.4356854809528944e-06,0.000612290336085904,0.008642061097286656,0.02427367307540468,0.05655599958598147,0.10979682599759572,0.17833439887362043,0.24326376714982523,0.27973248684610164,0.22497069229364733,0.09559010424546212,0.021944503831912376,0.00271529196745471,0.00017366298475497263,5.285394196635093e-06,6.777554591135659e-08
bayesian | a=100 | b=100 | critical_value=0.0252103805551488,300,0.005878706400672284,1.0936836967087792e-07,0.00019808294044223546,0.005878706400672284,0.02054155404477856,0.054043396757368245,0.10784783151087149,0.16429215152240678,0.19217201511168128,0.17357359405062628,0.0667179022215037,0.009746536026016368,0.000550452380890058,1.1429685089229667e-05,7.634683176720487e-08,1.3221341485320454e-10,4.28291665748693e-14
bayesian | a=100 | b=100 | critical_value=0.0252103805551488,350,0.012545366334708109,8.225784460706134e-09,0.00019914515453249167,0.012545366334708109,0.05015459026252673,0.13049591318092077,0.22493955053217513,0.26138490258248737,0.20854550752141005,0.1164754453311567,0.013331070045171424,0.00041263865873069033,3.059557802030779e-06,4.179071915790458e-09,6.953961264920748e-13,6.987309320718205e-18,1.0234693007050906e-24
bayesian | a=100 | b=100 | critical_value=0.0252103805551488,400,0.008852820135497607,1.2129733552900696e-12,2.1731749580860682e-05,0.008852820135497607,0.05288873318060057,0.15136063494589133,0.2169790532331741,0.1629935094858345,0.06749383152224528,0.016205920091743667,0.00019883112234793626,2.561034939087247e-07,1.9543971640667885e-11,2.9053419304708025e-17,4.6308394473386727e-26,0.0,0.0
bayesian | a=100 | b=100 | critical_value=0.0252103805551488,450,0.007431332269683982,0.0,8.015376041880284e-08,0.007431332269683982,0.10121543234957926,0.28431582534981326,0.21348501685843999,0.05759910891493631,0.00684936046860856,0.00035497674593022016,4.700486843346093e-08,2.1121005680654882e-14,0.0,0.0,0.0,0.0,0.0
bayesian | a=100 | b=100 | critical_value=0.0252103805551488,500,0.0,0.0,0.0,0.0,0.7275966671833737,0.27284337435146716,0.028342597058799646,0.0005063548498206375,8.29838086271286e-07,2.6455187121036097e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=500 | b=500 | critical_value=0.029909133912072994,50,2.5555354189265505e-08,3.3246690957193484e-10,4.855867749652554e-09,2.5555354189265505e-08,5.6591615305218325e-08,1.2253505267441365e-07,2.5960926734010773e-07,5.385430422664818e-07,1.0945273715005138e-06,2.1806331755913545e-06,8.169908524761137e-06,2.842368179823226e-05,9.209597855149432e-05,0.000278546397557312,0.0007877562145426958,0.0020854981040759626,0.0051710691007881135
bayesian | a=500 | b=500 | critical_value=0.029909133912072994,100,0.0001012905944667961,6.468476058227851e-07,1.5725758248529353e-05,0.0001012905944667961,0.00023853568249684675,0.0005353123377864668,0.0011460754546057926,0.0023431846626617192,0.004579106908717945,0.008560390384559295,0.026267656220553947,0.06807316028289818,0.14977751878217765,0.28145292004415656,0.4552474265324828,0.6410550779972626,0.798972485879084
bayesian | a=500 | b=500 | critical_value=0.029909133912072994,150,0.0011628068183534709,3.1069597109017185e-06,0.00014184606752384938,0.0011628068183534709,0.002936715478114245,0.006840717771114948,0.014724219212656344,0.029335583363909012,0.05418546208267696,0.09293110783887693,0.22015159143822682,0.39499285881133245,0.5446255385910438,0.5870485870231394,0.5035906125914563,0.3484182287702035,0.19472553674985826
bayesian | a=500 | b=500 | critical_value=0.029909133912072994,200,0.0034031355514293486,2.983329134043765e-06,0.0003081521589307288,0.0034031355514293486,0.009309535881790338,0.022467347872262258,0.04797331815344633,0.09086823524135657,0.15305739657292605,0.2298010311571032,0.3703497414500289,0.3878755001051706,0.2694041044528731,0.1261773053946177,0.03999936033705436,0.008427703467522847,0.0011306999474120915
bayesian | a=500 | b=500 | critical_value=0.029909133912072994,250,0.005732719792318631,1.074081785204636e-06,0.00034672387206881674,0.005732719792318631,0.017395285806769946,0.04374069150252237,0.0915626514523907,0.16022630079029246,0.23529836291201267,0.29108076481360007,0.2703706955064222,0.13239497214416004,0.035027994350206246,0.005015955965655764,0.0003746251435980559,1.3491180328601698e-05,2.0832265196754833e-07
bayesian | a=500 | b=500 | critical_value=0.029909133912072994,300,0.007191679619833196,1.3045506916649084e-07,0.00023920395033714977,0.007191679619833196,0.025351193437679553,0.06743279710465398,0.136441638680616,0.2115394116373633,0.25306259023951216,0.23523326467096614,0.09814424065138382,0.016181293238770586,0.0010693588103164128,2.6680519194964584e-05,2.1918008791177745e-07,4.806065926310659e-10,2.0577423740924193e-13
bayesian | a=500 | b=500 | critical_value=0.029909133912072994,350,0.007159051431546429,2.315264840192469e-09,8.794899644014056e-05,0.007159051431546429,0.0321960485928936,0.09354964920625003,0.1785523009869312,0.2273079813502761,0.19602292803205565,0.1164121297693918,0.014300127770872305,0.0004530690601666444,3.388952702540919e-06,4.655678232620262e-09,7.780578835970814e-13,7.844104564140675e-18,1.152024311910156e-24
bayesian | a=500 | b=500 | critical_value=0.029909133912072994,400,0.010448911250261157,1.3926476191643752e-12,2.5240493683371417e-05,0.010448911250261157,0.06328722512817589,0.18492027148907045,0.273760458905576,0.21616690124665958,0.09639339597519968,0.0255931624411186,0.00040772550133253495,7.226756796372563e-07,8.212898491412651e-11,2.127450746352086e-16,9.663113270941312e-25,0.0,0.0
bayesian | a=500 | b=500 | critical_value=0.029909133912072994,450,0.007784150152432449,0.0,8.378323946330403e-08,0.007784150152432449,0.10625265052365183,0.29964214171433745,0.22653371969284491,0.06168707948140101,0.007398801552812333,0.0003859682637298104,5.1552654036097984e-08,2.3286959842302173e-14,0.0,0.0,0.0,0.0,0.0
bayesian | a=500 | b=500 | critical_value=0.029909133912072994,500,0.0,0.0,0.0,0.0,0.7430327528768115,0.28087094846694827,0.029305357851664788,0.0005247836830376086,8.611967144628721e-07,2.7477957978244706e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | a=1000 | b=1000 | critical_value=0.03211784362886544,50,3.363591864515031e-09,3.508877467252278e-11,5.85667711481003e-10,3.363591864515031e-09,7.778337804320706e-09,1.7584437984870507e-08,3.889187701041353e-08,8.421382431148555e-08,1.7864208792812118e-07,3.714666770262158e-07,1.5161258974052913e-06,5.747920911393271e-06,2.030672429376782e-05,6.702674927998691e-05,0.00020711212057955423,0.0005999716155546368,0.0016307541700759135
bayesian | a=1000 | b=1000 | critical_value=0.03211784362886544,100,3.992048446159681e-05,1.994102587852807e-07,5.627021448292853e-06,3.992048446159681e-05,9.859686732914446e-05,0.000231965077803346,0.000520437297890529,0.0011146651576876153,0.0022811262632620177,0.00446417945988542,0.014995265527802613,0.04246798582680773,0.1018853127157535,0.20808419276697498,0.3640289240737695,0.5504489466616577,0.7293767462896431
bayesian | a=1000 | b=1000 | critical_value=0.03211784362886544,150,0.0006014263853472518,1.211601515858519e-06,6.568478532230892e-05,0.0006014263853472518,0.001603679616436062,0.003941620696786125,0.008946877660726313,0.01878688604482838,0.03655259639509925,0.06599627525489696,0.17294397024204558,0.3422479785472978,0.5187374446530554,0.6125111469170652,0.574227802240844,0.4344309413837051,0.26677051850503913
bayesian | a=1000 | b=1000 | critical_value=0.03211784362886544,200,0.00200010179162539,1.254920833988002e-06,0.00015896679028155734,0.00200010179162539,0.005832228832945354,0.014991747060766602,0.03407062473807007,0.06863973514681398,0.12288904649320775,0.19598354318708663,0.35564513610143395,0.41825839338713433,0.32548176725175976,0.1707234443192374,0.06079333595744893,0.014488666165867017,0.002221398613788511
bayesian | a=1000 | b=1000 | critical_value=0.03211784362886544,250,0.0035829404950344246,4.462190097741859e-07,0.00018503837191095285,0.0035829404950344246,0.011741831225829577,0.0318509993121595,0.07185288521156538,0.13537378133366262,0.21384394090780207,0.28429874780218634,0.304163335198461,0.17100998256823322,0.05189680930224346,0.008555110754922579,0.000742230680986387,3.147252808190104e-05,5.824205277848645e-07
