,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian_with_replacement | a=1 | b=1 | critical_value=0.0034179687599316414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian_with_replacement | a=1 | b=1 | critical_value=0.0034179687599316414,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian_with_replacement | a=1 | b=1 | critical_value=0.0034179687599316414,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian_with_replacement | a=1 | b=1 | critical_value=0.0034179687599316414,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian_with_replacement | a=1 | b=1 | critical_value=0.0034179687599316414,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian_with_replacement | a=1 | b=1 | critical_value=0.0034179687599316414,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian_with_replacement | a=1 | b=1 | critical_value=0.0034179687599316414,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian_with_replacement | a=1 | b=1 | critical_value=0.0034179687599316414,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian_with_replacement | a=1 | b=1 | critical_value=0.0034179687599316414,8,0.0038953196109058684,0.0016757632407604002,0.00280938670396804,0.0038953196109058684,0.004564489432225388,0.005332163330574533,0.006210517880917979,0.007212959051458073,0.008354219566147817,0.009650461939543204,0.012780350922625007,0.01676481553363395,0.021796548259760722,0.028103171879241513,0.035952132302753806,0.04565608847145949,0.05757883189881877
bayesian_with_replacement | a=1 | b=1 | critical_value=0.0034179687599316414,9,0.0038953196109058684,0.0016757632407604002,0.00280938670396804,0.0038953196109058684,0.004564489432225388,0.005332163330574533,0.006210517880917979,0.007212959051458073,0.008354219566147817,0.009650461939543204,0.012780350922625007,0.01676481553363395,0.021796548259760722,0.028103171879241513,0.035952132302753806,0.04565608847145949,0.05757883189881877
bayesian_with_replacement | a=1 | b=1 | critical_value=0.0034179687599316414,10,0.0038953196109058684,0.0016757632407604002,0.00280938670396804,0.0038953196109058684,0.004564489432225388,0.005332163330574533,0.006210517880917979,0.007212959051458073,0.008354219566147817,0.009650461939543204,0.012780350922625007,0.01676481553363395,0.021796548259760722,0.028103171879241513,0.035952132302753806,0.04565608847145949,0.05757883189881877
bayesian_with_replacement | a=1 | b=1 | critical_value=0.0034179687599316414,11,0.0077879069221368285,0.0031672564012211347,0.005499812144542388,0.0077879069221368285,0.009215452516202736,0.010865581711339355,0.012766630209731561,0.014949621129197479,0.01744839830599309,0.02029974934821887,0.02722268217303704,0.03607529286796454,0.04726638646365203,0.06125645470865426,0.07855464308821776,0.09971200080124504,0.12530990259460204
bayesian_with_replacement | a=1 | b=1 | critical_value=0.0034179687599316414,12,0.0077879069221368285,0.0031672564012211347,0.005499812144542388,0.0077879069221368285,0.009215452516202736,0.010865581711339355,0.012766630209731561,0.014949621129197479,0.01744839830599309,0.02029974934821887,0.02722268217303704,0.03607529286796454,0.04726638646365203,0.06125645470865426,0.07855464308821776,0.09971200080124504,0.12530990259460204
bayesian_with_replacement | a=1 | b=1 | critical_value=0.0034179687599316414,13,0.0077879069221368285,0.0031672564012211347,0.005499812144542388,0.0077879069221368285,0.009215452516202736,0.010865581711339355,0.012766630209731561,0.014949621129197479,0.01744839830599309,0.02029974934821887,0.02722268217303704,0.03607529286796454,0.04726638646365203,0.06125645470865426,0.07855464308821776,0.09971200080124504,0.12530990259460204
