legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | min_stop=50 | critical_value=1e-12,999.9942276714876,998.5081540420924,986.3183920897536,970.2071564200045,944.7423440728084,909.4274261446147,865.2166394613084,814.2986993010718,759.4366532727014,647.815713106857,544.464302024554,455.1478146640315,380.77132723281136,320.0439197121093,270.77330863675274,230.74525078896264
max_sprt | min_stop=50 | alpha=0.0312431640625,998.3783697534932,990.1202376096572,964.1586291017439,930.5181790076292,869.8759376488968,774.9995939228846,651.3856697603162,519.0158282432922,400.66893385706146,241.8584290035857,160.7043316811343,116.71438886701513,90.83225460979162,74.85638698924231,64.79845559773555,58.48683443079901
bravo    | p=0.7 | min_stop=50 | alpha=0.17660546875,993.962530585642,978.3663083410257,953.696642038137,933.9611306310793,907.3497604491432,872.1004169512547,826.2601944211667,767.8301518951439,695.1230612128414,507.31289759536,299.6332113999742,154.29585205572081,91.55406408965892,68.51717698987044,58.76930454475562,54.14128449475543
bravo    | p=0.55 | min_stop=50 | alpha=0.05953515625,999.8528457212874,996.0514085487067,971.5649580125544,933.5741789961504,863.704520796175,758.2832020444719,629.5542529290763,501.5317991679808,394.6270294157611,259.4944692287957,190.4590259282945,150.37912016310048,124.25612420592205,105.89549047250807,92.3115791531673,81.89816160165067
clip     | min_stop=50 | alpha=0.038072265625,998.4408350076137,990.2697703202116,964.1427249372753,930.1385575819136,868.8765724999794,773.2870778247856,649.2066796475282,516.85841323198,398.94104072816697,241.18419601784785,160.62865305398657,116.895857569522,91.10001518495608,75.12551136843354,65.02954785247478,58.66587584444218
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,974.8248131446993,929.1924138137551,865.7301580785288,819.1466958030032,762.9391017368242,698.7357889903952,628.118415589964,552.3983123901627,473.092404312606,313.948172312234,180.85863504490086,101.38957804784691,68.68710710181111,57.352585113251784,53.052646945783856,51.252253210886614
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=1,748.6009219609698,535.0368565567062,361.9523052836503,277.9483540057644,204.8944070575181,148.394555582687,109.69633641382006,85.76221969185335,71.80148748922494,58.83865202790097,53.831698199995344,51.66939577988892,50.70551418489929,50.28272417454189,50.10553421565231,50.03610173827262
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.148446015625,997.0864686241916,986.0166450367328,959.312720752269,928.9353823898678,876.1324212744166,792.257318724209,677.311777780465,545.8417944386218,420.74072678592967,244.53625970253785,155.81114892081183,110.35703716825115,85.05484638971959,70.24244568479031,61.404400841341584,56.164713318327806
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.00439453125991211,998.4409911499076,990.2767314114868,964.1888673844161,930.2330508432376,869.0392456519852,773.5203234789321,649.4857060889648,517.1410436086232,399.18969172847466,241.32473574637427,160.68584826658414,116.91248862524408,91.10330684702083,75.12592974667379,65.02957985227415,58.66587722151675
