legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.002136230469745728,8.0,12.0,32.0,470.0,393.0,310.0,241.0,188.0,148.0,100.0,71.0,52.0,40.0,32.0,27.0,21.0
max_sprt | alpha=0.031249996855854986,6.0,6.0,6.0,6.0,10.0,14.0,28.0,66.0,151.0,84.0,53.0,38.0,31.0,25.0,20.0,17.0
bravo    | p=0.7 | alpha=0.06943880641460418,13.0,13.0,13.0,16.0,16.0,16.0,19.0,21.0,21.0,26.0,31.0,31.0,26.0,21.0,19.0,16.0
bravo    | p=0.55 | alpha=0.17855664062499998,54.0,67.0,82.0,92.0,105.0,124.0,151.0,136.0,113.0,86.0,69.0,59.0,52.0,46.0,42.0,38.0
bravo    | p=0.51 | alpha=0.6117167968749999,88.0,110.0,136.0,163.0,195.0,241.0,195.0,163.0,138.0,110.0,92.0,80.0,70.0,62.0,56.0,52.0
clip     | alpha=0.047828125,7.0,10.0,10.0,13.0,16.0,22.0,38.0,83.0,124.0,72.0,50.0,35.0,27.0,22.0,19.0,16.0
bravo_without_replacement | p=0.7 | alpha=0.05953515625,14.0,16.0,16.0,489.0,478.0,468.0,457.0,446.0,128.0,56.0,38.0,31.0,26.0,21.0,19.0,16.0
bravo_without_replacement | p=0.55 | alpha=0.054657226562499994,107.0,138.0,174.0,488.0,337.0,255.0,208.0,176.0,154.0,127.0,105.0,91.0,79.0,71.0,65.0,59.0
bravo_without_replacement | p=0.51 | alpha=0.06831542968749998,319.0,388.0,458.0,463.0,426.0,399.0,374.0,351.0,332.0,300.0,273.0,252.0,233.0,217.0,203.0,192.0
truncated_bayesian | a=1 | b=1 | critical_value=0.08204042968750001,6.0,6.0,6.0,6.0,9.0,9.0,9.0,16.0,46.0,86.0,51.0,33.0,25.0,19.0,16.0,13.0
bayesian_with_replacement | a=1 | b=1 | critical_value=0.006591796884868165,7.0,10.0,10.0,13.0,16.0,22.0,40.0,85.0,122.0,71.0,50.0,35.0,27.0,22.0,19.0,16.0
