legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,156.0,424.0,488.0,494.0,496.0,496.0,496.0,496.0,496.0,488.0,456.0,367.0,274.0,211.0,167.0,134.0
max_sprt | alpha=0.019048339843749998,98.0,336.0,471.0,486.0,493.0,495.0,495.0,495.0,495.0,489.0,465.0,388.0,292.0,222.0,173.0,140.0
bravo    | p=0.7 | alpha=0.05832865464687347,82.0,112.0,145.0,168.0,198.0,238.0,288.0,349.0,404.0,460.0,472.0,465.0,422.0,311.0,205.0,145.0
bravo    | p=0.55 | alpha=0.080998046875,427.0,488.0,494.0,494.0,494.0,494.0,494.0,494.0,492.0,477.0,423.0,326.0,252.0,202.0,166.0,141.0
bravo    | p=0.52 | alpha=0.24294531249999998,488.0,496.0,498.0,498.0,498.0,498.0,496.0,496.0,494.0,477.0,422.0,335.0,269.0,222.0,190.0,163.0
clip     | alpha=0.045876953124999995,147.0,398.0,481.0,492.0,494.0,496.0,496.0,496.0,494.0,488.0,458.0,370.0,277.0,211.0,165.0,133.0
bravo_without_replacement | p=0.7 | alpha=0.057583984374999994,84.0,112.0,147.0,172.0,200.0,243.0,293.0,353.0,406.0,459.0,472.0,464.0,421.0,308.0,205.0,145.0
bravo_without_replacement | p=0.55 | alpha=0.06831542968749998,445.0,491.0,495.0,495.0,495.0,495.0,495.0,493.0,491.0,479.0,422.0,328.0,255.0,204.0,171.0,146.0
bravo_without_replacement | p=0.52 | alpha=0.21562890624999997,493.0,497.0,497.0,497.0,497.0,497.0,497.0,495.0,493.0,479.0,424.0,339.0,274.0,230.0,195.0,169.0
truncated_bayesian | a=1 | b=1 | critical_value=0.06286701419338586,75.0,214.0,431.0,472.0,487.0,494.0,496.0,496.0,496.0,492.0,479.0,420.0,319.0,239.0,182.0,146.0
bayesian_with_replacement | a=1 | b=1 | critical_value=0.0036621093849267586,147.0,396.0,481.0,492.0,494.0,496.0,496.0,496.0,496.0,488.0,458.0,372.0,277.0,211.0,165.0,133.0
