legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.003173828125993652,8.0,11.0,24.0,37.0,59.0,83.0,102.0,111.0,109.0,88.0,67.0,50.0,37.0,29.0,26.0,21.0
max_sprt | alpha=0.019048339843749998,6.0,6.0,6.0,11.0,24.0,45.0,72.0,91.0,98.0,86.0,65.0,48.0,37.0,26.0,24.0,18.0
bravo    | p=0.7 | alpha=0.05832865464687347,14.0,16.0,16.0,16.0,19.0,19.0,22.0,24.0,24.0,29.0,32.0,29.0,27.0,22.0,19.0,16.0
bravo    | p=0.55 | alpha=0.080998046875,111.0,149.0,174.0,185.0,191.0,191.0,185.0,174.0,162.0,134.0,109.0,92.0,80.0,71.0,63.0,56.0
bravo    | p=0.52 | alpha=0.24294531249999998,192.0,243.0,263.0,265.0,263.0,255.0,243.0,226.0,210.0,173.0,145.0,122.0,106.0,96.0,86.0,77.0
clip     | alpha=0.045876953124999995,11.0,11.0,20.0,31.0,49.0,71.0,87.0,99.0,99.0,83.0,61.0,47.0,37.0,29.0,23.0,20.0
bravo_without_replacement | p=0.7 | alpha=0.057583984374999994,14.0,17.0,19.0,19.0,19.0,22.0,24.0,24.0,27.0,29.0,32.0,32.0,27.0,24.0,19.0,19.0
bravo_without_replacement | p=0.55 | alpha=0.06831542968749998,123.0,165.0,192.0,200.0,204.0,202.0,196.0,183.0,171.0,139.0,114.0,98.0,85.0,75.0,66.0,60.0
bravo_without_replacement | p=0.52 | alpha=0.21562890624999997,213.0,266.0,280.0,280.0,276.0,268.0,256.0,240.0,220.0,183.0,153.0,130.0,114.0,102.0,92.0,84.0
truncated_bayesian | a=1 | b=1 | critical_value=0.06286701419338586,6.0,6.0,6.0,10.0,10.0,17.0,31.0,50.0,65.0,72.0,57.0,39.0,28.0,23.0,17.0,13.0
bayesian_with_replacement | a=1 | b=1 | critical_value=0.0036621093849267586,11.0,11.0,20.0,31.0,49.0,71.0,90.0,99.0,99.0,83.0,61.0,47.0,37.0,29.0,23.0,20.0
