legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.05,20.0,50.0,170.0,294.0,374.0,370.0,313.0,240.0,180.0,110.0,75.0,55.0,41.0,34.0,27.0,22.0
max_sprt | alpha=0.05,13.0,32.0,161.0,382.0,565.0,632.0,617.0,548.0,446.0,271.0,177.0,124.0,89.0,71.0,54.0,45.0
bravo    | p=0.7 | alpha=0.05,32.0,40.0,47.0,52.0,57.0,65.0,75.0,87.0,105.0,160.0,221.0,186.0,118.0,80.0,60.0,47.0
bravo    | p=0.55 | alpha=0.05,238.0,392.0,577.0,657.0,701.0,710.0,676.0,605.0,508.0,339.0,247.0,192.0,156.0,133.0,114.0,99.0
clip     | alpha=0.05,29.0,62.0,255.0,500.0,664.0,721.0,715.0,664.0,569.0,363.0,235.0,164.0,121.0,93.0,74.0,60.0
bravo_without_replacement | p=0.7 | alpha=0.05,32.0,40.0,47.0,52.0,57.0,67.0,75.0,87.0,102.0,160.0,221.0,180.0,115.0,80.0,60.0,47.0
bravo_without_replacement | p=0.55 | alpha=0.05,244.0,403.0,590.0,668.0,703.0,703.0,668.0,592.0,491.0,332.0,242.0,189.0,156.0,130.0,114.0,99.0
truncated_bayesian | a=1 | b=1 | critical_value=0.05,17.0,26.0,66.0,188.0,487.0,675.0,731.0,722.0,664.0,454.0,285.0,190.0,135.0,102.0,78.0,63.0
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,20.0,46.0,155.0,274.0,358.0,366.0,314.0,242.0,183.0,112.0,75.0,55.0,41.0,34.0,27.0,22.0
